dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1515326400,2018-01-07 12:00:00 +0000 UTC,4366164,,,,257.68,255.15,261.15,1038,,,55,1,240,,,,,,,,,1,800,Clear,sky is clear,01n
1515330000,2018-01-07 13:00:00 +0000 UTC,4366164,,,,257.34,254.15,261.15,1039,,,77,1,320,,,,,,,,,1,800,Clear,sky is clear,01d
1515333600,2018-01-07 14:00:00 +0000 UTC,4366164,,,,258.32,255.15,261.15,1039,,,51,2,240,,,,,,,,,1,800,Clear,sky is clear,01d
1515337200,2018-01-07 15:00:00 +0000 UTC,4366164,,,,261.41,260.15,262.15,1039,,,47,2,230,,,,,,,,,1,800,Clear,sky is clear,01d
1515340800,2018-01-07 16:00:00 +0000 UTC,4366164,,,,263.37,262.15,265.15,1039,,,40,2,250,,,,,,,,,1,800,Clear,sky is clear,01d
1515344400,2018-01-07 17:00:00 +0000 UTC,4366164,,,,264.96,264.15,266.15,1038,,,34,1,231,,,,,,,,,1,800,Clear,sky is clear,01d
1515348000,2018-01-07 18:00:00 +0000 UTC,4366164,,,,266.49,265.15,268.15,1036,,,37,3,160,,,,,,,,,1,800,Clear,sky is clear,01d
1515351600,2018-01-07 19:00:00 +0000 UTC,4366164,,,,266.8,265.15,268.15,1035,,,29,1,231,,,,,,,,,1,800,Clear,sky is clear,01d
1515355200,2018-01-07 20:00:00 +0000 UTC,4366164,,,,267.15,265.15,269.15,1034,,,31,2,160,,,,,,,,,1,800,Clear,sky is clear,01d
1515358800,2018-01-07 21:00:00 +0000 UTC,4366164,,,,267.91,266.15,270.15,1034,,,29,2,210,,,,,,,,,1,800,Clear,sky is clear,01d
1515362400,2018-01-07 22:00:00 +0000 UTC,4366164,,,,267.93,265.15,270.15,1034,,,31,3,220,,,,,,,,,1,800,Clear,sky is clear,01d
1515366000,2018-01-07 23:00:00 +0000 UTC,4366164,,,,266.68,265.15,268.15,1034,,,41,2,140,,,,,,,,,1,800,Clear,sky is clear,01n
1515369600,2018-01-08 00:00:00 +0000 UTC,4366164,,,,266.04,264.15,268.15,1033,,,37,2,190,,,,,,,,,1,800,Clear,sky is clear,01n
1515373200,2018-01-08 01:00:00 +0000 UTC,4366164,,,,265.43,263.15,268.15,1033,,,52,1,160,,,,,,,,,20,801,Clouds,few clouds,02n
1515376800,2018-01-08 02:00:00 +0000 UTC,4366164,,,,265.45,263.15,267.15,1032,,,44,1,170,,,,,,,,,1,800,Clear,sky is clear,01n
1515380400,2018-01-08 03:00:00 +0000 UTC,4366164,,,,265.57,263.15,267.15,1031,,,44,1,170,,,,,,,,,40,802,Clouds,scattered clouds,03n
1515384000,2018-01-08 04:00:00 +0000 UTC,4366164,,,,265.68,264.15,267.15,1031,,,41,2,210,,,,,,,,,1,800,Clear,sky is clear,01n
1515387600,2018-01-08 05:00:00 +0000 UTC,4366164,,,,265.71,264.15,267.15,1030,,,41,1,210,,,,,,,,,1,800,Clear,sky is clear,01n
1515391200,2018-01-08 06:00:00 +0000 UTC,4366164,,,,265.68,264.15,267.15,1029,,,41,1,200,,,,,,,,,1,800,Clear,sky is clear,01n
1515394800,2018-01-08 07:00:00 +0000 UTC,4366164,,,,265.85,264.15,267.15,1028,,,37,2,180,,,,,,,,,1,800,Clear,sky is clear,01n
1515398400,2018-01-08 08:00:00 +0000 UTC,4366164,,,,265.97,264.15,268.15,1028,,,44,1,160,,,,,,,,,1,800,Clear,sky is clear,01n
1515402000,2018-01-08 09:00:00 +0000 UTC,4366164,,,,265.79,263.15,268.15,1026,,,41,1,180,,,,,,,,,1,800,Clear,sky is clear,01n
1515405600,2018-01-08 10:00:00 +0000 UTC,4366164,,,,265.97,263.15,268.15,1026,,,44,1,160,,,,,,,,,1,800,Clear,sky is clear,01n
1515409200,2018-01-08 11:00:00 +0000 UTC,4366164,,,,266.34,265.15,268.15,1025,,,44,2,140,,,,,,,,,75,803,Clouds,broken clouds,04n
1515412800,2018-01-08 12:00:00 +0000 UTC,4366164,,,,266.58,265.15,268.15,1025,,,41,1,190,,,,,,,,,1,800,Clear,sky is clear,01n
1515416400,2018-01-08 13:00:00 +0000 UTC,4366164,,,,266.62,264.15,269.15,1024,,,41,2,190,,,,,,,,,1,800,Clear,sky is clear,01d
1515420000,2018-01-08 14:00:00 +0000 UTC,4366164,,,,267.9,264.15,270.15,1025,,,41,3,200,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515423600,2018-01-08 15:00:00 +0000 UTC,4366164,,,,269.09,267.15,271.15,1024,,,41,2,200,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515427200,2018-01-08 16:00:00 +0000 UTC,4366164,,,,270.76,268.15,273.15,1024,,,38,1,190,,,,,,,,,1,800,Clear,sky is clear,01d
1515430800,2018-01-08 17:00:00 +0000 UTC,4366164,,,,272.48,271.15,274.15,1023,,,39,3,226,,,,,,,,,1,800,Clear,sky is clear,01d
1515434400,2018-01-08 18:00:00 +0000 UTC,4366164,,,,273.48,271.15,276.15,1023,,,72,2,210,,,,,,,,,40,600,Snow,light snow,13d
1515438000,2018-01-08 19:00:00 +0000 UTC,4366164,,,,274.33,272.15,276.15,1022,,,72,1,180,,,,,,,,,90,500,Rain,light rain,10d
1515438000,2018-01-08 19:00:00 +0000 UTC,4366164,,,,274.33,272.15,276.15,1022,,,72,1,180,,,,,,,,,90,600,Snow,light snow,13d
1515441600,2018-01-08 20:00:00 +0000 UTC,4366164,,,,274.5,272.15,277.15,1021,,,43,1,190,,,,,,,,,75,501,Rain,moderate rain,10d
1515441600,2018-01-08 20:00:00 +0000 UTC,4366164,,,,274.5,272.15,277.15,1021,,,43,1,190,,,,,,,,,75,301,Drizzle,drizzle,09d
1515445200,2018-01-08 21:00:00 +0000 UTC,4366164,,,,274.27,272.15,276.15,1021,,,64,3,208,,,,,,,,,1,501,Rain,moderate rain,10d
1515448800,2018-01-08 22:00:00 +0000 UTC,4366164,,,,274.55,273.15,276.15,1020,,,64,3,200,,,,,,,,,20,500,Rain,light rain,10d
1515448800,2018-01-08 22:00:00 +0000 UTC,4366164,,,,274.55,273.15,276.15,1020,,,64,3,200,,,,,,,,,20,301,Drizzle,drizzle,09d
1515452400,2018-01-08 23:00:00 +0000 UTC,4366164,,,,274.27,273.15,275.15,1020,,,80,4,210,,,,,,,,,40,500,Rain,light rain,10n
1515456000,2018-01-09 00:00:00 +0000 UTC,4366164,,,,274.45,273.15,276.15,1020,,,80,4,232,,,,,,,,,90,501,Rain,moderate rain,10n
1515459600,2018-01-09 01:00:00 +0000 UTC,4366164,,,,275.15,273.15,277.15,1020,,,100,4,232,,,,,,,,,90,500,Rain,light rain,10n
1515459600,2018-01-09 01:00:00 +0000 UTC,4366164,,,,275.15,273.15,277.15,1020,,,100,4,232,,,,,,,,,90,701,Mist,mist,50n
1515459600,2018-01-09 01:00:00 +0000 UTC,4366164,,,,275.15,273.15,277.15,1020,,,100,4,232,,,,,,,,,90,301,Drizzle,drizzle,09n
1515463200,2018-01-09 02:00:00 +0000 UTC,4366164,,,,275.43,273.15,277.15,1020,,,99,3,232,,,,,,,,,90,501,Rain,moderate rain,10n
1515463200,2018-01-09 02:00:00 +0000 UTC,4366164,,,,275.43,273.15,277.15,1020,,,99,3,232,,,,,,,,,90,701,Mist,mist,50n
1515466800,2018-01-09 03:00:00 +0000 UTC,4366164,,,,275.87,274.15,278.15,1020,,,100,3,200,,,,,,,,,90,501,Rain,moderate rain,10n
1515466800,2018-01-09 03:00:00 +0000 UTC,4366164,,,,275.87,274.15,278.15,1020,,,100,3,200,,,,,,,,,90,701,Mist,mist,50n
1515466800,2018-01-09 03:00:00 +0000 UTC,4366164,,,,275.87,274.15,278.15,1020,,,100,3,200,,,,,,,,,90,301,Drizzle,drizzle,09n
1515470400,2018-01-09 04:00:00 +0000 UTC,4366164,,,,275.88,273.15,278.15,1019,,,93,1,210,,,,,,,,,90,701,Mist,mist,50n
1515474000,2018-01-09 05:00:00 +0000 UTC,4366164,,,,275.87,274.15,277.15,1019,,,93,3,240,,,,,,,,,90,701,Mist,mist,50n
1515477600,2018-01-09 06:00:00 +0000 UTC,4366164,,,,275.45,273.15,277.15,1019,,,100,3,240,,,,,,,,,90,701,Mist,mist,50n
1515481200,2018-01-09 07:00:00 +0000 UTC,4366164,,,,274.92,272.15,276.15,1020,,,100,3,240,,,,,,,,,40,701,Mist,mist,50n
1515484800,2018-01-09 08:00:00 +0000 UTC,4366164,,,,273.66,270.15,277.15,1021,,,100,2,242,,,,,,,,,90,701,Mist,mist,50n
1515484800,2018-01-09 08:00:00 +0000 UTC,4366164,,,,273.66,270.15,277.15,1021,,,100,2,242,,,,,,,,,90,741,Fog,fog,50n
1515488400,2018-01-09 09:00:00 +0000 UTC,4366164,,,,272.55,268.15,276.15,1021,,,100,2,266,,,,,,,,,90,701,Mist,mist,50n
1515488400,2018-01-09 09:00:00 +0000 UTC,4366164,,,,272.55,268.15,276.15,1021,,,100,2,266,,,,,,,,,90,741,Fog,fog,50n
1515492000,2018-01-09 10:00:00 +0000 UTC,4366164,,,,271.77,269.15,274.15,1021,,,100,2,266,,,,,,,,,90,701,Mist,mist,50n
1515492000,2018-01-09 10:00:00 +0000 UTC,4366164,,,,271.77,269.15,274.15,1021,,,100,2,266,,,,,,,,,90,741,Fog,fog,50n
1515495600,2018-01-09 11:00:00 +0000 UTC,4366164,,,,271.88,269.15,274.15,1021,,,92,1,266,,,,,,,,,90,741,Fog,fog,50n
1515495600,2018-01-09 11:00:00 +0000 UTC,4366164,,,,271.88,269.15,274.15,1021,,,92,1,266,,,,,,,,,90,701,Mist,mist,50n
1515499200,2018-01-09 12:00:00 +0000 UTC,4366164,,,,271.72,268.15,275.15,1022,,,92,1,266,,,,,,,,,90,741,Fog,fog,50n
1515499200,2018-01-09 12:00:00 +0000 UTC,4366164,,,,271.72,268.15,275.15,1022,,,92,1,266,,,,,,,,,90,701,Mist,mist,50n
1515502800,2018-01-09 13:00:00 +0000 UTC,4366164,,,,271.48,269.15,273.15,1023,,,100,1,266,,,,,,,,,90,741,Fog,fog,50d
1515502800,2018-01-09 13:00:00 +0000 UTC,4366164,,,,271.48,269.15,273.15,1023,,,100,1,266,,,,,,,,,90,701,Mist,mist,50d
1515506400,2018-01-09 14:00:00 +0000 UTC,4366164,,,,272.21,270.15,275.15,1023,,,100,2,210,,,,,,,,,90,741,Fog,fog,50d
1515506400,2018-01-09 14:00:00 +0000 UTC,4366164,,,,272.21,270.15,275.15,1023,,,100,2,210,,,,,,,,,90,701,Mist,mist,50d
1515510000,2018-01-09 15:00:00 +0000 UTC,4366164,,,,274.09,271.15,277.15,1025,,,94,3,280,,,,,,,,,90,741,Fog,fog,50d
1515510000,2018-01-09 15:00:00 +0000 UTC,4366164,,,,274.09,271.15,277.15,1025,,,94,3,280,,,,,,,,,90,701,Mist,mist,50d
1515513600,2018-01-09 16:00:00 +0000 UTC,4366164,,,,276.22,273.15,280.15,1025,,,100,3,280,,,,,,,,,1,701,Mist,mist,50d
1515513600,2018-01-09 16:00:00 +0000 UTC,4366164,,,,276.22,273.15,280.15,1025,,,100,3,280,,,,,,,,,1,741,Fog,fog,50d
1515517200,2018-01-09 17:00:00 +0000 UTC,4366164,,,,277.32,273.15,281.15,1024,,,80,4,297,,,,,,,,,1,741,Fog,fog,50d
1515517200,2018-01-09 17:00:00 +0000 UTC,4366164,,,,277.32,273.15,281.15,1024,,,80,4,297,,,,,,,,,1,701,Mist,mist,50d
1515520800,2018-01-09 18:00:00 +0000 UTC,4366164,,,,279.15,276.15,282.15,1024,,,56,3,280,,,,,,,,,1,800,Clear,sky is clear,01d
1515524400,2018-01-09 19:00:00 +0000 UTC,4366164,,,,280.33,279.15,282.15,1024,,,49,5,300,,,,,,,,,1,800,Clear,sky is clear,01d
1515528000,2018-01-09 20:00:00 +0000 UTC,4366164,,,,281.56,280.15,283.15,1024,,,49,3,290,,,,,,,,,1,800,Clear,sky is clear,01d
1515531600,2018-01-09 21:00:00 +0000 UTC,4366164,,,,282.15,280.15,284.15,1024,,,42,3,300,,,,,,,,,1,800,Clear,sky is clear,01d
1515535200,2018-01-09 22:00:00 +0000 UTC,4366164,,,,281.72,280.15,284.15,1025,,,45,1,320,,,,,,,,,1,800,Clear,sky is clear,01d
1515538800,2018-01-09 23:00:00 +0000 UTC,4366164,,,,278.98,276.15,282.15,1026,,,69,2,332,,,,,,,,,1,800,Clear,sky is clear,01n
1515542400,2018-01-10 00:00:00 +0000 UTC,4366164,,,,275.35,272.15,280.15,1026,,,86,2,332,,,,,,,,,1,800,Clear,sky is clear,01n
1515546000,2018-01-10 01:00:00 +0000 UTC,4366164,,,,273.92,272.15,277.15,1027,,,90,2,332,,,,,,,,,40,802,Clouds,scattered clouds,03n
1515549600,2018-01-10 02:00:00 +0000 UTC,4366164,,,,272.92,271.15,276.15,1028,,,86,1,339,,,,,,,,,20,801,Clouds,few clouds,02n
1515553200,2018-01-10 03:00:00 +0000 UTC,4366164,,,,272.28,270.15,276.15,1028,,,92,1,339,,,,,,,,,1,800,Clear,sky is clear,01n
1515556800,2018-01-10 04:00:00 +0000 UTC,4366164,,,,271.51,269.15,275.15,1029,,,86,1,339,,,,,,,,,1,741,Fog,fog,50n
1515560400,2018-01-10 05:00:00 +0000 UTC,4366164,,,,271.28,269.15,274.15,1029,,,92,1,0,,,,,,,,,1,701,Mist,mist,50n
1515564000,2018-01-10 06:00:00 +0000 UTC,4366164,,,,270.69,267.15,275.15,1029,,,92,1,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515567600,2018-01-10 07:00:00 +0000 UTC,4366164,,,,271.05,267.15,275.15,1029,,,92,1,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515571200,2018-01-10 08:00:00 +0000 UTC,4366164,,,,270.45,267.15,273.15,1030,,,92,2,35,,,,,,,,,1,701,Mist,mist,50n
1515574800,2018-01-10 09:00:00 +0000 UTC,4366164,,,,271.16,266.15,275.15,1030,,,85,2,33,,,,,,,,,1,800,Clear,sky is clear,01n
1515578400,2018-01-10 10:00:00 +0000 UTC,4366164,,,,270.66,265.15,275.15,1030,,,92,2,33,,,,,,,,,1,800,Clear,sky is clear,01n
1515582000,2018-01-10 11:00:00 +0000 UTC,4366164,,,,270.03,267.15,274.15,1031,,,100,1,63,,,,,,,,,1,721,Haze,haze,50n
1515585600,2018-01-10 12:00:00 +0000 UTC,4366164,,,,269.68,267.15,272.15,1031,,,92,1,63,,,,,,,,,1,701,Mist,mist,50n
1515589200,2018-01-10 13:00:00 +0000 UTC,4366164,,,,270.59,268.15,272.15,1031,,,92,1,63,,,,,,,,,90,701,Mist,mist,50d
1515592800,2018-01-10 14:00:00 +0000 UTC,4366164,,,,271.93,269.15,274.15,1032,,,86,2,116,,,,,,,,,90,701,Mist,mist,50d
1515592800,2018-01-10 14:00:00 +0000 UTC,4366164,,,,271.93,269.15,274.15,1032,,,86,2,116,,,,,,,,,90,721,Haze,haze,50d
1515596400,2018-01-10 15:00:00 +0000 UTC,4366164,,,,273.56,272.15,275.15,1033,,,84,2,116,,,,,,,,,90,701,Mist,mist,50d
1515596400,2018-01-10 15:00:00 +0000 UTC,4366164,,,,273.56,272.15,275.15,1033,,,84,2,116,,,,,,,,,90,721,Haze,haze,50d
1515600000,2018-01-10 16:00:00 +0000 UTC,4366164,,,,274.97,274.15,276.15,1033,,,59,2,116,,,,,,,,,90,701,Mist,mist,50d
1515600000,2018-01-10 16:00:00 +0000 UTC,4366164,,,,274.97,274.15,276.15,1033,,,59,2,116,,,,,,,,,90,721,Haze,haze,50d
1515603600,2018-01-10 17:00:00 +0000 UTC,4366164,,,,275.59,274.15,277.15,1032,,,59,2,157,,,,,,,,,90,721,Haze,haze,50d
1515607200,2018-01-10 18:00:00 +0000 UTC,4366164,,,,276.71,275.15,278.15,1031,,,55,2,157,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515610800,2018-01-10 19:00:00 +0000 UTC,4366164,,,,277.33,275.15,279.15,1030,,,60,2,157,,,,,,,,,90,721,Haze,haze,50d
1515614400,2018-01-10 20:00:00 +0000 UTC,4366164,,,,278.32,276.15,280.15,1029,,,60,1,210,,,,,,,,,90,721,Haze,haze,50d
1515618000,2018-01-10 21:00:00 +0000 UTC,4366164,,,,278.59,276.15,280.15,1029,,,56,1,136,,,,,,,,,90,721,Haze,haze,50d
1515621600,2018-01-10 22:00:00 +0000 UTC,4366164,,,,278.33,276.15,280.15,1029,,,60,1,136,,,,,,,,,90,721,Haze,haze,50d
1515625200,2018-01-10 23:00:00 +0000 UTC,4366164,,,,277.59,276.15,279.15,1029,,,60,2,121,,,,,,,,,90,721,Haze,haze,50n
1515628800,2018-01-11 00:00:00 +0000 UTC,4366164,,,,276.88,276.15,278.15,1029,,,64,2,121,,,,,,,,,90,721,Haze,haze,50n
1515632400,2018-01-11 01:00:00 +0000 UTC,4366164,,,,277.01,275.15,279.15,1030,,,69,2,121,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515636000,2018-01-11 02:00:00 +0000 UTC,4366164,,,,276.72,275.15,278.15,1030,,,74,1,108,,,,,,,,,90,721,Haze,haze,50n
1515639600,2018-01-11 03:00:00 +0000 UTC,4366164,,,,276.68,275.15,278.15,1030,,,74,1,108,,,,,,,,,90,721,Haze,haze,50n
1515643200,2018-01-11 04:00:00 +0000 UTC,4366164,,,,276.72,275.15,278.15,1030,,,80,1,108,,,,,,,,,90,721,Haze,haze,50n
1515646800,2018-01-11 05:00:00 +0000 UTC,4366164,,,,276.66,275.15,278.15,1029,,,74,1,134,,,,,,,,,90,701,Mist,mist,50n
1515650400,2018-01-11 06:00:00 +0000 UTC,4366164,,,,276.57,275.15,278.15,1029,,,74,1,134,,,,,,,,,90,701,Mist,mist,50n
1515654000,2018-01-11 07:00:00 +0000 UTC,4366164,,,,276.6,275.15,278.15,1028,,,74,1,134,,,,,,,,,90,701,Mist,mist,50n
1515657600,2018-01-11 08:00:00 +0000 UTC,4366164,,,,276.57,275.15,278.15,1028,,,74,1,156,,,,,,,,,90,701,Mist,mist,50n
1515661200,2018-01-11 09:00:00 +0000 UTC,4366164,,,,276.62,275.15,278.15,1028,,,74,1,169,,,,,,,,,90,701,Mist,mist,50n
1515664800,2018-01-11 10:00:00 +0000 UTC,4366164,,,,276.47,275.15,278.15,1028,,,95,1,169,,,,,,,,,90,701,Mist,mist,50n
1515668400,2018-01-11 11:00:00 +0000 UTC,4366164,,,,276.65,275.15,278.15,1028,,,89,1,144,,,,,,,,,90,721,Haze,haze,50n
1515672000,2018-01-11 12:00:00 +0000 UTC,4366164,,,,276.65,275.15,278.15,1028,,,89,1,144,,,,,,,,,90,701,Mist,mist,50n
1515675600,2018-01-11 13:00:00 +0000 UTC,4366164,,,,276.93,275.15,279.15,1029,,,80,1,144,,,,,,,,,90,721,Haze,haze,50d
1515675600,2018-01-11 13:00:00 +0000 UTC,4366164,,,,276.93,275.15,279.15,1029,,,80,1,144,,,,,,,,,90,701,Mist,mist,50d
1515679200,2018-01-11 14:00:00 +0000 UTC,4366164,,,,277.48,275.15,279.15,1029,,,65,1,130,,,,,,,,,90,721,Haze,haze,50d
1515679200,2018-01-11 14:00:00 +0000 UTC,4366164,,,,277.48,275.15,279.15,1029,,,65,1,130,,,,,,,,,90,701,Mist,mist,50d
1515682800,2018-01-11 15:00:00 +0000 UTC,4366164,,,,279.62,277.15,282.15,1029,,,88,1,130,,,,,,,,,90,721,Haze,haze,50d
1515686400,2018-01-11 16:00:00 +0000 UTC,4366164,,,,282.02,277.15,286.15,1028,,,71,2,180,,,,,,,,,75,721,Haze,haze,50d
1515690000,2018-01-11 17:00:00 +0000 UTC,4366164,,,,283.59,278.15,289.15,1028,,,67,3,190,,,,,,,,,75,721,Haze,haze,50d
1515693600,2018-01-11 18:00:00 +0000 UTC,4366164,,,,285.41,279.15,289.15,1026,,,62,2,158,,,,,,,,,75,721,Haze,haze,50d
1515697200,2018-01-11 19:00:00 +0000 UTC,4366164,,,,287.71,283.15,290.15,1025,,,58,2,158,,,,,,,,,1,721,Haze,haze,50d
1515700800,2018-01-11 20:00:00 +0000 UTC,4366164,,,,288.96,284.15,291.15,1024,,,59,3,154,,,,,,,,,40,721,Haze,haze,50d
1515704400,2018-01-11 21:00:00 +0000 UTC,4366164,,,,289.33,286.15,291.15,1024,,,59,3,154,,,,,,,,,75,803,Clouds,broken clouds,04d
1515708000,2018-01-11 22:00:00 +0000 UTC,4366164,,,,288.15,284.15,290.15,1023,,,63,2,150,,,,,,,,,75,803,Clouds,broken clouds,04d
1515711600,2018-01-11 23:00:00 +0000 UTC,4366164,,,,287.4,284.15,290.15,1023,,,67,1,120,,,,,,,,,75,803,Clouds,broken clouds,04n
1515715200,2018-01-12 00:00:00 +0000 UTC,4366164,,,,286.04,280.15,289.15,1023,,,72,5,158,,,,,,,,,90,701,Mist,mist,50n
1515718800,2018-01-12 01:00:00 +0000 UTC,4366164,,,,286.96,284.15,289.15,1022,,,82,5,130,,,,,,,,,90,500,Rain,light rain,10n
1515722400,2018-01-12 02:00:00 +0000 UTC,4366164,,,,286.67,283.15,288.15,1022,,,82,1,150,,,,,,,,,90,701,Mist,mist,50n
1515722400,2018-01-12 02:00:00 +0000 UTC,4366164,,,,286.67,283.15,288.15,1022,,,82,1,150,,,,,,,,,90,301,Drizzle,drizzle,09n
1515726000,2018-01-12 03:00:00 +0000 UTC,4366164,,,,286.79,283.15,288.15,1021,,,87,4,140,,,,,,,,,75,500,Rain,light rain,10n
1515726000,2018-01-12 03:00:00 +0000 UTC,4366164,,,,286.79,283.15,288.15,1021,,,87,4,140,,,,,,,,,75,701,Mist,mist,50n
1515729600,2018-01-12 04:00:00 +0000 UTC,4366164,,,,286.98,284.15,289.15,1020,,,87,5,164,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1515733200,2018-01-12 05:00:00 +0000 UTC,4366164,,,,287.22,285.15,290.15,1019,,,93,5,160,,,,,,,,,90,701,Mist,mist,50n
1515736800,2018-01-12 06:00:00 +0000 UTC,4366164,,,,286.62,284.15,290.15,1017,,,93,2,130,,,,,,,,,75,701,Mist,mist,50n
1515736800,2018-01-12 06:00:00 +0000 UTC,4366164,,,,286.62,284.15,290.15,1017,,,93,2,130,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1515740400,2018-01-12 07:00:00 +0000 UTC,4366164,,,,287.31,284.15,291.15,1016,,,87,3,130,,,,,,,,,90,500,Rain,light rain,10n
1515740400,2018-01-12 07:00:00 +0000 UTC,4366164,,,,287.31,284.15,291.15,1016,,,87,3,130,,,,,,,,,90,701,Mist,mist,50n
1515740400,2018-01-12 07:00:00 +0000 UTC,4366164,,,,287.31,284.15,291.15,1016,,,87,3,130,,,,,,,,,90,301,Drizzle,drizzle,09n
1515744000,2018-01-12 08:00:00 +0000 UTC,4366164,,,,287.47,284.15,290.15,1015,,,87,3,130,,,,,,,,,90,501,Rain,moderate rain,10n
1515744000,2018-01-12 08:00:00 +0000 UTC,4366164,,,,287.47,284.15,290.15,1015,,,87,3,130,,,,,,,,,90,701,Mist,mist,50n
1515744000,2018-01-12 08:00:00 +0000 UTC,4366164,,,,287.47,284.15,290.15,1015,,,87,3,130,,,,,,,,,90,741,Fog,fog,50n
1515744000,2018-01-12 08:00:00 +0000 UTC,4366164,,,,287.47,284.15,290.15,1015,,,87,3,130,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1515747600,2018-01-12 09:00:00 +0000 UTC,4366164,,,,287.97,285.15,290.15,1014,,,100,7,150,,,,,,,,,90,501,Rain,moderate rain,10n
1515747600,2018-01-12 09:00:00 +0000 UTC,4366164,,,,287.97,285.15,290.15,1014,,,100,7,150,,,,,,,,,90,741,Fog,fog,50n
1515747600,2018-01-12 09:00:00 +0000 UTC,4366164,,,,287.97,285.15,290.15,1014,,,100,7,150,,,,,,,,,90,701,Mist,mist,50n
1515747600,2018-01-12 09:00:00 +0000 UTC,4366164,,,,287.97,285.15,290.15,1014,,,100,7,150,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1515751200,2018-01-12 10:00:00 +0000 UTC,4366164,,,,289.21,287.15,291.15,1013,,,93,3,140,,,,,,,,,90,500,Rain,light rain,10n
1515751200,2018-01-12 10:00:00 +0000 UTC,4366164,,,,289.21,287.15,291.15,1013,,,93,3,140,,,,,,,,,90,701,Mist,mist,50n
1515751200,2018-01-12 10:00:00 +0000 UTC,4366164,,,,289.21,287.15,291.15,1013,,,93,3,140,,,,,,,,,90,301,Drizzle,drizzle,09n
1515754800,2018-01-12 11:00:00 +0000 UTC,4366164,,,,289.21,287.15,291.15,1013,,,100,8,160,,,,,,,,,90,501,Rain,moderate rain,10n
1515754800,2018-01-12 11:00:00 +0000 UTC,4366164,,,,289.21,287.15,291.15,1013,,,100,8,160,,,,,,,,,90,701,Mist,mist,50n
1515754800,2018-01-12 11:00:00 +0000 UTC,4366164,,,,289.21,287.15,291.15,1013,,,100,8,160,,,,,,,,,90,301,Drizzle,drizzle,09n
1515758400,2018-01-12 12:00:00 +0000 UTC,4366164,,,,289.21,285.15,292.15,1012,,,93,2,140,,,,,,,,,90,502,Rain,heavy intensity rain,10n
1515758400,2018-01-12 12:00:00 +0000 UTC,4366164,,,,289.21,285.15,292.15,1012,,,93,2,140,,,,,,,,,90,701,Mist,mist,50n
1515758400,2018-01-12 12:00:00 +0000 UTC,4366164,,,,289.21,285.15,292.15,1012,,,93,2,140,,,,,,,,,90,301,Drizzle,drizzle,09n
1515762000,2018-01-12 13:00:00 +0000 UTC,4366164,,,,288.88,285.15,292.15,1012,,,100,7,160,,,,,,,,,75,500,Rain,light rain,10d
1515762000,2018-01-12 13:00:00 +0000 UTC,4366164,,,,288.88,285.15,292.15,1012,,,100,7,160,,,,,,,,,75,701,Mist,mist,50d
1515762000,2018-01-12 13:00:00 +0000 UTC,4366164,,,,288.88,285.15,292.15,1012,,,100,7,160,,,,,,,,,75,741,Fog,fog,50d
1515765600,2018-01-12 14:00:00 +0000 UTC,4366164,,,,289.45,287.15,292.15,1012,,,100,6,170,,,,,,,,,90,701,Mist,mist,50d
1515765600,2018-01-12 14:00:00 +0000 UTC,4366164,,,,289.45,287.15,292.15,1012,,,100,6,170,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1515765600,2018-01-12 14:00:00 +0000 UTC,4366164,,,,289.45,287.15,292.15,1012,,,100,6,170,,,,,,,,,90,741,Fog,fog,50d
1515765600,2018-01-12 14:00:00 +0000 UTC,4366164,,,,289.45,287.15,292.15,1012,,,100,6,170,,,,,,,,,90,500,Rain,light rain,10d
1515769200,2018-01-12 15:00:00 +0000 UTC,4366164,,,,289.85,286.15,292.15,1011,,,93,3,150,,,,,,,,,90,501,Rain,moderate rain,10d
1515769200,2018-01-12 15:00:00 +0000 UTC,4366164,,,,289.85,286.15,292.15,1011,,,93,3,150,,,,,,,,,90,701,Mist,mist,50d
1515769200,2018-01-12 15:00:00 +0000 UTC,4366164,,,,289.85,286.15,292.15,1011,,,93,3,150,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1515769200,2018-01-12 15:00:00 +0000 UTC,4366164,,,,289.85,286.15,292.15,1011,,,93,3,150,,,,,,,,,90,741,Fog,fog,50d
1515772800,2018-01-12 16:00:00 +0000 UTC,4366164,,,,290.46,287.15,292.15,1011,,,100,8,170,,,,,,,,,90,501,Rain,moderate rain,10d
